"Date","Duration","Finished","Consent","System_Device","News_1_Belief","News_1_Familiarity","News_1_Importance","News_2_Belief","News_2_Familiarity","News_2_Importance","News_3_Belief","News_3_Familiarity","News_3_Importance","News_4_Belief","News_4_Familiarity","News_4_Importance","News_5_Belief","News_5_Familiarity","News_5_Importance","News_6_Belief","News_6_Familiarity","News_6_Importance","News_7_Belief","News_7_Familiarity","News_7_Importance","News_8_Belief","News_8_Familiarity","News_8_Importance","News_9_Belief","News_9_Familiarity","News_9_Importance","News_10_Belief","News_10_Familiarity","News_10_Importance","News_11_Belief","News_11_Familiarity","News_11_Importance","News_12_Belief","News_12_Familiarity","News_12_Importance","News_13_Belief","News_13_Familiarity","News_13_Importance","News_14_Belief","News_14_Familiarity","News_14_Importance","News_15_Belief","News_15_Familiarity","News_15_Importance","News_16_Belief","News_16_Familiarity","News_16_Importance","News_17_Belief","News_17_Familiarity","News_17_Importance","News_18_Belief","News_18_Familiarity","News_18_Importance","News_19_Belief","News_19_Familiarity","News_19_Importance","News_20_Belief","News_20_Familiarity","News_20_Importance","News_21_Belief","News_21_Familiarity","News_21_Importance","News_22_Belief","News_22_Familiarity","News_22_Importance","Frequency_General","Frequency_COVID","Source_Newspaper","Source_SocialNetworks","Source_OfficialSites","Source_SharedLinks","CMQ_1","CMQ_2","CMQ_3","CMQ_4","CMQ_5","PBS_1","PBS_2","PBS_3","PBS_4","PBS_5","PBS_6","PBS_7","PBS_8","PBS_9","PBS_10","PBS_11","PBS_12","PBS_13","PBS_14","PBS_15","PBS_16","GPTS_1","GPTS_2","GPTS_3","GPTS_4","GPTS_5","GPTS_6","GPTS_7","GPTS_8","GPTS_9","GPTS_10","GPTS_11","GPTS_12","GPTS_13","GPTS_14","GPTS_15","GPTS_16","GPTS_17","GPTS_18","BSCS_1","BSCS_2","BSCS_3","BSCS_4","BSCS_5","BSCS_6","BSCS_7","BSCS_8","BSCS_9","BSCS_10","BSCS_11","BSCS_12","BSCS_13","SPQ_1","SPQ_2","SPQ_3","SPQ_4","SPQ_5","SPQ_6","SPQ_7","SPQ_8","SPQ_9","SPQ_10","AttentionCheck_1","SPQ_11","SPQ_12","SPQ_13","SPQ_14","SPQ_15","SPQ_16","SPQ_17","SPQ_18","SPQ_19","SPQ_20","SPQ_21","SPQ_22","IUS_1","IUS_2","IUS_3","IUS_4","IUS_5","IUS_6","IUS_7","IUS_8","IUS_9","IUS_10","IUS_11","IUS_12","MAIA2_1","MAIA2_2","MAIA2_3","MAIA2_4","MAIA2_5","MAIA2_6","MAIA2_7","MAIA2_8","MAIA2_9","MAIA2_10","MAIA2_11","MAIA2_12","MAIA2_13","MAIA2_14","PANAS_State_Distressed","PANAS_State_Upset","PANAS_State_Guilty","PANAS_State_Scared","PANAS_State_Hostile","PANAS_State_Irritable","PANAS_State_Ashamed","PANAS_State_Nervous","PANAS_State_Jittery","PANAS_State_Afraid","PANAS_Trait_Distressed","PANAS_Trait_Upset","PANAS_Trait_Guilty","PANAS_Trait_Scared","PANAS_Trait_Hostile","PANAS_Trait_Irritable","PANAS_Trait_Ashamed","PANAS_Trait_Nervous","PANAS_Trait_Jittery","PANAS_Trait_Afraid","AttentionCheck_2","Gov_Effective","Gov_Trust","Gov_Transparency","Compliance_WashHands","Compliance_StayHome","Compliance_Distancing","Compliance_Face","Compliance_Mask","Belief_WashHands","Belief_StayHome","Belief_Distancing","Belief_Face","Belief_Mask","Gender","Age","Country_Residence","Country_Citizenship","English_Fluency","Student","Education_Achieved","Education_Pursuing","Ethnicity","Religion_Type","Religion_Faith","Religion_Engagement","COVID_Diagnosis","COVID_IncomeStability","COVID_MentalHealth","COVID_PhysicalHealth","COVID_Relationships","COVID_SpiritualHealth","ID","Incentive","Income","Education","System_Screen","Dataset","id"
2020-08-27,71.3833333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",6,5,0,0,0,5,1,0,5,0,6,6,0,6,6,5,5,4,3,1,6,5,6,6,4,1,6,2,6,2,2,1,5,5,4,5,1,0,4,4,0,0,3,0,3,0,2,5,5,6,3,0,0,4,3,1,4,4,0,1,5,6,6,6,6,5,"Once a day","Once a day","0","6","6","1",3,4,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,1,2,0,0,0,2,4,1,2,1,0,0,0,0,0,0,0,3,1,1,0,3,2,2,1,2,0,1,3,3,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",4,4,3,2,3,0,3,3,2,2,2,2,3,4,4,5,4,4,3,3,2,1,4,3,4,4,3,3,1,3,2,3,1,4,2,3,0,0,0,0,0,0,0,0,0,0,"Washing Hands",2,3,3,5,5,5,3,6,6,6,6,6,6,"Female",21,"Yes",,2,"Yes",,"Bachelors Degree","White - North European","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",2,2,4,5,3,"JE-50-HA",TRUE,4180,2,1024000,"UK","1265"
2020-08-28,25.15,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",1,4,2,1,2,5,0,2,4,0,6,6,1,4,6,4,5,2,2,2,4,1,4,4,0,2,5,0,2,4,0,2,6,1,4,5,0,1,5,4,2,4,4,2,2,4,4,1,0,4,2,2,2,4,1,4,5,5,4,1,6,6,6,6,6,5,"Thrice a day","Twice a day","1","4","6","0",8,9,2,8,4,1,0,1,0,0,0,0,0,2,0,1,0,0,2,0,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0,3,3,4,0,1,3,0,4,0,0,1,3,1,"Yes","No","No","No","No","Yes","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes",4,5,4,4,1,5,5,4,2,5,4,4,2,5,4,1,3,1,4,4,1,4,1,0,1,0,4,3,3,2,1,4,1,2,3,1,4,3,1,2,1,4,2,4,3,1,"Washing Hands",0,0,0,5,6,6,5,6,6,6,6,6,6,"Female",20,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","No religion",2,0,"I have not been tested and I do not think I have COVID-19.",3,0,2,0,3,"HA2844",TRUE,293.33,2,1049088,"UK","7332"
2020-08-29,27.3166666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",5,5,0,4,0,5,2,0,0,0,6,1,1,6,6,5,6,5,0,6,5,0,5,4,4,4,6,0,0,0,0,0,0,6,5,6,0,0,4,6,6,6,4,0,4,0,5,0,4,0,0,4,0,5,0,5,0,6,6,0,6,6,6,6,6,6,"Once a day","Once a day","0","6","4","3",10,10,1,7,10,5,0,5,1,3,0,3,1,0,1,4,5,0,1,4,4,1,0,3,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,3,4,4,4,4,4,1,4,3,0,0,"Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,5,6,5,0,5,1,0,1,6,1,4,4,2,5,2,5,0,1,5,2,4,5,5,5,3,3,1,4,0,3,0,4,3,4,3,3,0,0,0,3,0,0,4,0,"Washing Hands",1,0,0,5,2,2,2,6,6,6,6,6,6,"Female",19,"Yes",,4,"Yes",,"Bachelors Degree",,"No religion",0,0,"I have not been tested and I do not think I have COVID-19.",0,3,0,0,4,"ST-12-AY",TRUE,,2,1296000,"UK","3028"
2020-08-22,23.75,"False","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",0,0,3,0,0,5,1,1,2,0,3,5,1,6,5,2,6,5,0,2,5,0,0,1,3,0,5,0,0,3,1,3,5,0,0,4,1,0,5,2,2,5,2,2,5,0,0,0,4,4,1,1,0,5,1,1,3,5,5,0,0,0,5,5,5,5,"Once a day","Once a day","4","4","0","0",4,6,3,2,4,3,0,3,1,1,0,3,1,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,2,3,2,0,0,0,0,3,0,1,3,4,"No","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No",3,4,4,4,0,3,4,0,1,3,3,3,0,3,3,0,2,2,2,2,0,0,0,2,2,2,2,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,3,0,0,"Washing Hands",1,1,1,4,6,4,0,6,5,6,5,1,6,"Female",20,"Yes",,4,"Yes",,"Bachelors Degree","Latin American","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",2,2,6,4,3,"NE25NQ",TRUE,0,2,921600,"UK","8285"
2020-08-29,26.7666666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",,,0,0,0,,,0,0,0,6,3,0,,6,1,2,0,1,1,2,2,0,1,,0,,0,0,0,3,2,2,1,0,1,1,0,,,0,2,0,0,0,0,0,1,,,,1,0,,,,,,,1,,,,6,6,,"Twice a day","Twice a day","0","6","4","2",10,10,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,,0,0,0,0,3,4,,0,1,0,0,0,0,0,1,2,3,,3,,3,,1,1,,,1,3,,"Yes","No","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes",4,6,,4,4,,6,,2,2,4,2,3,2,2,3,1,2,1,3,1,5,1,1,2,1,3,2,,3,,,1,,1,,,,1,1,,,1,,0,1,"Washing Hands",0,0,1,5,2,6,,6,6,6,6,6,6,"Female",21,"Yes",,4,"Yes",,"Bachelors Degree","White - South European","No religion",0,0,"I have been tested but did not have COVID-19.",1,2,5,,,"CA34FE",TRUE,1056,2,1296000,"UK","3307"
2020-08-30,39.8833333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",5,6,2,3,4,6,3,5,3,0,6,3,4,6,5,2,6,4,2,4,4,3,4,4,4,4,5,3,4,4,2,3,6,6,6,6,1,3,4,4,5,4,4,3,4,4,5,5,4,5,2,4,4,4,4,5,4,4,5,2,6,6,4,4,3,3,"Thrice a day","Twice a day","5","1","5","1",9,9,9,9,9,4,1,1,1,1,1,3,1,0,1,1,1,1,6,1,1,2,2,2,2,2,2,3,3,2,3,2,2,1,2,1,1,1,1,4,2,1,2,4,3,3,3,2,3,3,2,1,"Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No","Yes",6,4,3,4,4,4,4,4,3,3,4,3,2,4,2,4,3,4,3,3,3,3,2,3,3,2,1,1,2,1,1,0,1,0,0,1,1,1,1,1,1,1,1,3,1,1,"Washing Hands",1,1,1,6,6,5,3,6,6,6,6,5,6,"Female",20,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",3,2,3,1,3,"HA80NU",TRUE,1760,2,266400,"UK","5065"
2020-08-30,31.9,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",5,1,1,1,1,5,2,1,4,0,0,6,0,6,6,3,6,6,4,4,5,2,2,5,1,1,6,0,0,0,1,1,0,4,5,6,1,1,0,2,0,5,1,0,3,0,0,0,2,2,1,4,5,6,6,6,0,2,1,4,5,5,5,6,6,6,"Once a day","Once a day","0","6","5","4",7,5,7,6,6,3,2,4,4,3,2,2,4,1,2,4,2,4,2,4,4,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,3,1,1,3,2,"No","No","No","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No",5,5,4,2,2,2,3,2,2,4,3,2,3,4,3,5,3,1,4,4,1,4,4,5,4,5,1,3,2,3,3,3,1,3,3,3,3,3,0,4,2,3,0,3,4,4,"Wearing a Mask",4,4,2,6,1,6,2,6,6,6,4,4,6,"Female",30,"No","Yes",4,"Yes",,"Doctoral Degree or similar","Chinese, Japanese, or other South East Asian","No religion",3,2,"I have not been tested and I do not think I have COVID-19.",3,1,3,1,3,"FY-90-31",TRUE,,8,1296000,"UK","4605"
2020-09-01,24.8,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",6,2,1,2,2,5,4,1,2,0,0,1,6,5,6,2,3,1,1,2,1,0,4,0,1,4,4,4,5,1,1,4,0,4,2,2,0,0,1,5,5,1,2,2,1,2,4,1,6,3,0,4,2,4,5,3,1,1,1,4,5,4,6,6,6,6,"Once a day","Once a day","0","5","2","1",10,10,7,7,10,6,1,6,1,4,1,2,0,2,1,2,1,5,5,1,4,3,1,1,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,2,3,4,3,1,4,4,3,3,2,4,4,2,"Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","Yes","Yes",2,2,5,4,4,1,5,1,5,5,5,5,0,0,0,2,1,1,1,1,4,1,0,1,5,4,1,4,1,3,0,3,0,0,0,0,4,1,1,1,1,3,1,3,0,0,"Wearing a Mask",5,2,3,4,2,5,0,6,6,6,4,5,6,"Female",20,"Yes",,4,"Yes",,"Bachelors Degree","Asian","Hindu",0,0,"I have not been tested and I do not think I have COVID-19.",1,3,0,0,0,"Po51FY",TRUE,,2,367504,"UK","2050"
2020-09-01,20.5333333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",6,6,6,5,0,6,4,1,4,0,2,0,0,2,0,6,6,6,0,0,2,6,5,6,6,6,6,0,0,4,0,0,6,6,6,6,2,2,4,6,0,0,6,6,0,0,0,0,5,5,6,6,6,6,6,6,6,6,0,1,6,6,6,6,6,6,"Thrice a day","Once a day","0","6","0","3",0,10,10,8,6,6,0,0,0,0,1,0,0,0,0,2,2,0,5,0,4,3,3,4,4,4,4,4,4,4,4,4,1,0,3,0,4,0,0,1,4,3,3,3,4,4,4,4,4,1,0,1,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,0,0,3,2,0,6,4,6,6,4,5,5,0,0,0,5,1,1,5,4,5,5,5,4,4,4,0,4,0,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,"Washing Hands",2,1,4,6,4,1,0,5,6,2,4,5,6,"Male",23,"Yes",,4,"Yes",,"Masters Degree or similar","White - North European","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",0,0,0,6,1,"JU-07-HD",TRUE,3520,5,1049088,"UK","5281"
2020-09-02,42.0166666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",4,3,5,3,0,5,3,1,3,1,5,4,3,5,5,4,6,3,4,2,4,3,4,5,3,1,5,2,0,1,3,0,2,5,2,5,1,0,2,4,2,5,4,0,3,2,3,3,5,4,4,4,2,4,4,1,1,3,0,2,3,2,5,6,4,5,"Once a day","Once a day","0","5","6","1",8,8,8,7,9,4,0,4,3,2,1,4,2,1,1,2,3,1,2,2,2,2,1,3,3,1,1,3,2,2,2,2,1,1,1,0,2,2,1,3,1,2,3,3,3,3,3,1,2,2,1,2,"Yes","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes",5,4,4,6,3,4,3,3,2,4,4,2,3,4,2,2,1,1,4,4,4,3,3,5,3,4,3,3,2,3,2,2,1,1,1,3,2,1,1,1,1,1,1,1,0,1,"Washing Hands",2,2,2,5,4,5,6,5,4,6,5,6,5,"Female",21,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","No religion",1,0,"I have not been tested, but I think I have COVID-19.",2,1,1,2,3,"CL-31-PE",TRUE,1760,2,1296000,"UK","2606"
2020-09-02,49.0166666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",6,6,1,1,0,5,2,2,3,0,6,4,3,5,4,5,6,4,5,0,3,5,6,5,2,0,5,4,6,3,3,2,4,3,1,4,0,0,2,4,4,3,2,1,3,0,1,1,4,4,1,5,5,4,3,3,3,4,2,1,3,4,4,6,6,6,"Twice a day","Once a day","0","5","5","1",8,6,5,4,4,2,0,1,1,0,0,1,1,0,0,2,3,0,5,2,1,2,0,1,0,0,0,1,2,1,0,1,0,0,1,0,1,0,1,4,2,1,2,2,1,1,4,3,2,1,2,2,"No","No","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No",4,6,6,4,4,3,4,3,2,4,3,2,3,4,2,4,5,5,3,1,1,4,4,2,3,4,2,3,1,2,0,2,0,2,0,1,3,3,1,1,0,2,0,3,0,1,"Washing Hands",1,0,1,5,5,5,2,5,6,4,3,3,3,"Female",31,"Yes",,3,"Yes",,"Bachelors Degree","White - North European","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",4,2,3,3,3,"ri49gw",TRUE,2640,2,1327104,"UK","3206"
2020-09-02,39.2166666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",1,6,1,3,0,5,4,0,1,0,6,6,0,6,6,3,6,5,1,0,5,4,0,6,5,6,6,0,0,6,1,0,6,2,0,5,0,0,6,5,2,5,5,0,4,3,0,5,3,0,3,2,0,6,3,0,6,2,0,3,6,5,6,6,5,6,"Thrice a day","Once a day","0","6","5","0",10,9,2,5,7,5,0,0,0,2,0,0,0,5,0,1,0,5,5,0,0,2,1,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,2,2,3,1,1,1,3,1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes",1,4,4,2,2,2,2,2,3,3,4,2,2,4,2,0,4,4,2,2,2,0,1,0,0,0,3,3,0,3,2,2,0,3,0,2,1,0,0,0,0,1,0,1,0,0,"Washing Hands",0,0,0,5,6,6,4,6,5,6,5,5,5,"Female",20,"Yes",,4,"Yes",,"Bachelors Degree","mixed white and black Caribbean ","Catholic",8,7,"I have not been tested and I do not think I have COVID-19.",3,3,2,4,3,"EF17NX",TRUE,0,2,921600,"UK","5162"
2020-09-03,21.3166666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",2,2,1,2,0,4,2,1,0,4,5,5,5,6,2,1,6,0,4,6,3,2,1,5,2,1,5,1,0,1,4,4,2,4,5,4,1,0,0,4,5,2,4,4,2,2,2,0,4,5,2,2,0,4,2,0,2,4,1,1,4,5,6,6,6,4,"Once a day","Once a day","0","6","5","1",8,10,10,9,10,5,1,4,6,4,1,4,5,5,1,6,5,5,6,6,6,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,4,1,1,4,4,1,3,4,4,4,1,3,3,3,1,"Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No",5,6,5,6,5,6,6,2,4,5,5,4,2,4,4,5,5,4,3,1,5,4,3,5,5,4,0,0,0,1,0,3,0,1,1,1,0,1,0,1,1,1,0,1,1,1,"Washing Hands",1,1,0,4,1,1,0,4,4,6,4,2,4,"Female",20,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","No religion",7,7,"I have been tested but did not have COVID-19.",1,2,1,5,4,"LO74LU",TRUE,3080,2,370944,"UK","7124"
2020-09-03,26.75,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",4,0,0,0,0,6,4,0,0,0,6,3,0,6,6,6,6,4,2,4,4,4,6,6,0,0,6,0,0,1,0,0,6,3,3,6,0,0,2,6,6,0,1,1,0,2,6,6,6,0,6,0,0,2,1,0,5,6,2,1,3,6,6,6,5,6,"Twice a day","Once a day","0","6","6","1",6,7,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,6,0,1,3,1,2,4,3,0,3,4,3,0,3,0,2,0,1,4,2,4,3,4,2,0,0,2,1,4,3,1,0,4,1,"No","No","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","No",6,5,6,4,4,6,6,6,6,6,4,2,1,3,1,4,5,5,0,0,5,5,5,5,5,5,3,1,0,3,0,3,0,4,0,4,4,4,0,0,0,2,0,1,0,0,"Washing Hands",3,4,4,4,2,5,2,6,2,6,6,6,5,"Female",20,"No","No",4,"Yes",,"Bachelors Degree","White - South European","Christian Orthodox",2,0,"I have not been tested and I do not think I have COVID-19.",3,0,2,4,0,"AN8371",TRUE,704,2,1024000,"UK","5278"
2020-09-04,24.8333333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",6,4,4,1,1,3,0,0,3,0,3,1,0,3,2,5,5,3,0,3,3,1,2,2,0,1,2,0,1,2,0,0,2,3,2,4,2,0,0,3,3,3,3,2,2,1,2,0,5,4,3,0,1,1,4,3,3,2,1,1,2,3,4,6,6,6,"Twice a day","Twice a day","0","5","6","2",6,6,6,4,6,2,1,2,3,0,0,1,2,0,0,1,3,0,1,1,1,1,1,1,0,0,0,1,3,1,1,1,1,0,0,0,0,1,0,1,3,2,3,3,3,4,4,1,3,3,1,1,"No","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No",4,5,3,4,4,3,5,2,1,3,3,2,4,4,4,4,4,3,2,2,3,4,4,4,4,4,1,1,2,1,2,3,1,1,1,1,1,1,1,1,2,2,1,2,2,1,"Washing Hands",2,3,2,5,1,1,2,6,5,5,5,3,5,"Female",20,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","No religion",0,0,"I have been tested but did not have COVID-19.",3,2,2,0,3,"la98lo",TRUE,8800,2,1296000,"UK","8180"
2020-09-06,43.3166666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",4,4,3,0,4,5,1,0,4,0,5,4,4,5,6,4,6,5,4,3,5,1,4,5,5,3,5,1,0,1,1,1,5,4,3,5,0,0,4,3,0,2,5,1,6,2,1,2,5,4,2,4,1,4,4,5,5,5,4,2,6,6,6,6,6,6,"Once a day","Once a day","0","5","3","0",8,8,7,6,6,1,0,1,2,1,1,1,4,1,1,1,2,3,2,2,3,1,2,1,1,0,0,3,1,1,0,3,2,1,3,0,0,0,0,2,1,1,1,3,3,3,1,4,1,3,4,2,"Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes",3,6,4,3,4,4,5,4,1,5,4,4,2,4,3,4,4,4,2,3,3,2,2,3,3,4,1,2,0,1,0,3,0,3,0,1,0,0,0,1,0,1,0,1,1,1,"Washing Hands",2,3,2,6,4,4,2,6,6,5,6,6,6,"Female",20,"Yes",,0,"Yes",,"Bachelors Degree","White - North European","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",6,4,5,5,3,"BE44BX",TRUE,,2,1049088,"UK","5380"
2020-09-06,10.1666666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",4,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Twice a day","Twice a day","3","3","3","3",5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Washing Hands",3,3,3,3,3,3,3,3,3,3,3,3,3,"Female",27,"Yes",,4,"Yes",,"Masters Degree or similar","White - North European","No religion",5,5,"I have not been tested and I do not think I have COVID-19.",3,3,3,3,3,"ar-04-am",TRUE,17600,5,1508512,"UK","9875"
2020-09-06,87.2333333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",5,6,3,1,0,5,4,0,1,0,0,4,0,5,5,3,4,3,1,0,4,2,0,4,0,4,4,0,0,4,1,0,5,3,1,4,1,0,2,3,0,3,1,0,3,0,0,3,2,0,3,0,0,4,1,0,3,2,0,4,4,5,4,6,5,3,"Once a day","Once a day","0","3","4","0",3,4,3,3,4,2,0,1,1,0,5,2,1,1,1,2,1,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,3,1,1,3,2,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","Yes","Yes","No","No","No","Yes",4,4,1,1,2,1,3,1,2,2,2,2,3,5,2,2,4,3,2,3,4,1,1,1,1,1,2,2,1,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,"Washing Hands",4,5,3,5,5,5,4,6,5,5,3,4,3,"Female",19,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",3,3,1,4,3,"HE07LU",TRUE,,2,1296000,"UK","5291"
2020-08-31,53.35,"False","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",5,6,1,6,6,6,3,0,6,1,3,3,3,3,6,0,0,4,5,0,6,0,6,5,6,6,6,0,0,0,6,3,6,5,5,3,3,0,3,1,0,1,4,0,5,0,0,6,6,6,3,6,0,6,0,6,6,5,1,3,6,6,6,6,6,6,"Once a day","Once a day","3","6","6","0",10,10,10,10,8,4,0,2,3,6,1,3,5,5,3,4,4,6,2,5,5,0,3,0,4,0,0,4,0,3,3,3,0,3,0,0,0,2,0,2,4,3,4,4,4,4,4,1,3,4,2,0,"Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,5,5,5,2,4,2,3,2,2,6,2,5,5,5,5,1,5,3,5,2,5,5,5,5,5,2,2,0,0,4,4,3,2,1,0,4,0,0,1,4,4,3,3,3,1,"Washing Hands",2,0,1,6,6,6,0,5,6,6,6,6,6,"Female",19,"Yes",,4,"Yes",,"Bachelors Degree","Black","Pentacostal",6,2,"I have not been tested and I do not think I have COVID-19.",0,0,0,0,0,"NA44TB",TRUE,440,2,1296000,"UK","8267"
